"Addon Id","Name","Invoice Name","Type","Pricing Model","Charge Type","Price","Period","Period Unit","Unit","Status","Archived At","Description","Currency","SKU","Accounting Code","Accounting Category1","Accounting Category2","Accounting Category3","Accounting Category4","Taxable","Price in Decimal"
"content_writer_82223_recurring_EUR","content_writer_82223_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82227_recurring_EUR","content_writer_82227_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82230_recurring_EUR","content_writer_82230_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82231_recurring_EUR","content_writer_82231_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82232_recurring_EUR","content_writer_82232_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82233_recurring_EUR","content_writer_82233_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82234_recurring_EUR","content_writer_82234_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82236_recurring_EUR","content_writer_82236_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82235_recurring_EUR","content_writer_82235_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82237_recurring_EUR","content_writer_82237_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82238_recurring_EUR","content_writer_82238_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82229_recurring_EUR","content_writer_82229_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82239_recurring_EUR","content_writer_82239_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82240_recurring_EUR","content_writer_82240_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82241_recurring_EUR","content_writer_82241_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82242_recurring_EUR","content_writer_82242_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82243_recurring_EUR","content_writer_82243_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82244_recurring_EUR","content_writer_82244_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82245_recurring_EUR","content_writer_82245_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82246_recurring_RON","content_writer_82246_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82250_recurring_EUR","content_writer_82250_recurring_EUR","1 Writer Add-on, 4 add. articles","On Off","Flat Fee","Recurring","68.00","1","Month","","Active","","1 Writer Add-on, 4 add. articles","EUR","","","","","","","true",""
"content_writer_82251_recurring_RON","content_writer_82251_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82254_recurring_EUR","content_writer_82254_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82161_recurring_EUR","content_writer_82161_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82258_recurring_RON","content_writer_82258_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82260_recurring_EUR","content_writer_82260_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82261_recurring_EUR","content_writer_82261_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82262_recurring_EUR","content_writer_82262_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82263_recurring_EUR","content_writer_82263_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82269_recurring_EUR","content_writer_82269_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82268_recurring_RON","content_writer_82268_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82275_recurring_RON","content_writer_82275_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82264_recurring_EUR","content_writer_82264_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82274_recurring_RON","content_writer_82274_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82266_recurring_EUR","content_writer_82266_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82277_recurring_RON","content_writer_82277_recurring_RON","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"content_writer_82280_recurring_RON","content_writer_82280_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82286_recurring_EUR","content_writer_82286_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82114_recurring_EUR","content_writer_82114_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82291_recurring_RON","content_writer_82291_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82285_recurring_RON","content_writer_82285_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82287_recurring_EUR","content_writer_82287_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_77967_recurring_EUR","content_writer_77967_recurring_EUR","80 articles","On Off","Flat Fee","Recurring","392.00","1","Month","","Active","","80 articles","EUR","","","","","","","true",""
"content_writer_82296_recurring_EUR","content_writer_82296_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82298_recurring_EUR","content_writer_82298_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82299_recurring_EUR","content_writer_82299_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82301_recurring_RON","content_writer_82301_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82307_recurring_EUR","content_writer_82307_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82314_recurring_EUR","content_writer_82314_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82297_recurring_EUR","content_writer_82297_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82318_recurring_EUR","content_writer_82318_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82313_recurring_EUR","content_writer_82313_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82308_recurring_RON","content_writer_82308_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82282_recurring_EUR","content_writer_82282_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82322_recurring_EUR","content_writer_82322_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_82331_recurring_EUR","content_writer_82331_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82340_recurring_RON","content_writer_82340_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","244.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_82311_recurring_EUR","content_writer_82311_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82341_recurring_EUR","content_writer_82341_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_82344_recurring_EUR","content_writer_82344_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
